hohi_id,旅宿名稱,縣市鄉鎮,平日雙人房價,來源,查核日期,備註,google_maps
35928,九號和和民宿,臺南市安平區,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B9%9D%E8%99%9F%E5%92%8C%E5%92%8C%E6%B0%91%E5%AE%BF%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E5%B7%9E%E5%B9%B3%E4%BA%8C%E8%A1%9753%E8%99%9F
38620,湘河,宜蘭縣員山鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B9%98%E6%B2%B3%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%93%A1%E5%B1%B1%E9%84%89%E6%B7%B1%E6%B4%B2%E8%B7%AF179%E5%B7%B720%E8%99%9F
7258,長榮桂冠酒店(基隆),基隆市中正區,,,,,https://www.google.com/maps/search/?api=1&query=%E9%95%B7%E6%A6%AE%E6%A1%82%E5%86%A0%E9%85%92%E5%BA%97%28%E5%9F%BA%E9%9A%86%29%20%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF62%E8%99%9F%E4%B9%8B1
3937,河堤墾丁渡假酒店,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B2%B3%E5%A0%A4%E5%A2%BE%E4%B8%81%E6%B8%A1%E5%81%87%E9%85%92%E5%BA%97%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E5%85%AC%E8%B7%AF1178%E8%99%9F2%E6%A8%93%2C1180%E8%99%9F1-15%E6%A8%93
37779,華宿彰濱快捷商旅,彰化縣線西鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E8%8F%AF%E5%AE%BF%E5%BD%B0%E6%BF%B1%E5%BF%AB%E6%8D%B7%E5%95%86%E6%97%85%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%B7%9A%E8%A5%BF%E9%84%89%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%B7%9A%E8%A5%BF%E9%84%89%E6%85%B6%E6%BF%B1%E8%B7%AF6%E8%99%9F
21627,中科后豐會館,臺中市神岡區,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B8%AD%E7%A7%91%E5%90%8E%E8%B1%90%E6%9C%83%E9%A4%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A5%9E%E5%B2%A1%E5%8D%80%E8%B1%90%E6%B4%B2%E9%87%8C%E4%BA%94%E6%AC%8A%E8%B7%AF128%E8%99%9F
15784,悅樂旅店,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E6%82%85%E6%A8%82%E6%97%85%E5%BA%97%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%92%8C%E9%87%8C25%E9%84%B0%E4%B8%AD%E7%A6%8F%E8%B7%AF122%E8%99%9F
35844,朋友家民宿,屏東縣車城鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%9C%8B%E5%8F%8B%E5%AE%B6%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%BB%8A%E5%9F%8E%E9%84%89%E5%BF%A0%E5%AD%9D%E8%B7%AF96%E5%B7%B74%E8%99%9F
20189,維悅酒店,臺南市安平區,,,,,https://www.google.com/maps/search/?api=1&query=%E7%B6%AD%E6%82%85%E9%85%92%E5%BA%97%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E6%85%B6%E5%B9%B3%E8%B7%AF539%E8%99%9FB1%2C1-5%E6%A8%93
14257,檜之園民宿,花蓮縣吉安鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%AA%9C%E4%B9%8B%E5%9C%92%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E5%8B%9D%E5%AE%89%E6%9D%91%E8%87%AA%E5%BC%B7%E8%B7%AF2%E8%99%9F
31446,馬祖藍灣景觀餐廳民宿南館2館,連江縣南竿鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E9%A6%AC%E7%A5%96%E8%97%8D%E7%81%A3%E6%99%AF%E8%A7%80%E9%A4%90%E5%BB%B3%E6%B0%91%E5%AE%BF%E5%8D%97%E9%A4%A82%E9%A4%A8%20%E9%80%A3%E6%B1%9F%E7%B8%A3%E5%8D%97%E7%AB%BF%E9%84%89%E7%8F%A0%E8%9E%BA%E6%9D%9152%E8%99%9F
19877,芹壁地中海民宿,連江縣北竿鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E8%8A%B9%E5%A3%81%E5%9C%B0%E4%B8%AD%E6%B5%B7%E6%B0%91%E5%AE%BF%20%E9%80%A3%E6%B1%9F%E7%B8%A3%E5%8C%97%E7%AB%BF%E9%84%89%E8%8A%B9%E5%A3%81%E6%9D%9168%E8%99%9F%28%E6%B0%B8%E5%BA%B7%E5%B1%85%29
26067,久窩行旅-一中館,臺中市北區,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B9%85%E7%AA%A9%E8%A1%8C%E6%97%85-%E4%B8%80%E4%B8%AD%E9%A4%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%89%E6%B0%91%E8%B7%AF%E4%B8%89%E6%AE%B592-3%E8%99%9F9~10%E6%A8%93
21937,橘色,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E6%A9%98%E8%89%B2%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E5%85%AC%E8%B7%AF208%E5%B7%B77%E8%99%9F
6790,沐蘭汽車旅館,臺中市西屯區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B2%90%E8%98%AD%E6%B1%BD%E8%BB%8A%E6%97%85%E9%A4%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%B1%AF%E5%8D%80%E5%B8%82%E6%94%BF%E8%B7%AF245%E8%99%9F
37455,漫居,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%BC%AB%E5%B1%85%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%A4%A7%E5%9F%94%E8%A1%9732%E8%99%9F
2955,看山民宿,屏東縣車城鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E7%9C%8B%E5%B1%B1%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%BB%8A%E5%9F%8E%E9%84%89%E6%BA%AB%E6%B3%89%E8%B7%AF251-62%E8%99%9F
17613,米力旅店,臺中市西屯區,,,,,https://www.google.com/maps/search/?api=1&query=%E7%B1%B3%E5%8A%9B%E6%97%85%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%B1%AF%E5%8D%80%E7%A6%8F%E6%98%9F%E5%8C%97%E4%B8%80%E8%A1%9715%E8%99%9F
25738,有空常來,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%9C%89%E7%A9%BA%E5%B8%B8%E4%BE%86%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%AE%AE%E5%BE%8C%E8%A1%9713%E8%99%9F
7032,九乘九民宿,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B9%9D%E4%B9%98%E4%B9%9D%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%BA%9C%E5%89%8D%E8%B7%AF296%E5%B7%B75%E8%99%9F
9752,童伴親子民宿,花蓮縣新城鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E7%AB%A5%E4%BC%B4%E8%A6%AA%E5%AD%90%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E6%96%B0%E5%9F%8E%E9%84%89%E5%8C%97%E5%9F%94%E6%9D%9123%E9%84%B0%E5%8C%97%E5%9F%94%E8%B7%AF163%E5%B7%B73%E5%BC%842%E8%99%9F
76,阿里巴巴運動休閒民宿,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E9%81%8B%E5%8B%95%E4%BC%91%E9%96%92%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E8%BE%B2%E9%87%8C%E4%B8%AD%E9%A0%86%E8%A1%97132%E8%99%9F
27183,上禾居,臺南市安平區,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B8%8A%E7%A6%BE%E5%B1%85%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E4%B8%96%E5%B9%B3%E4%B8%80%E8%A1%978%E5%B7%B750%E8%99%9F
5534,雲那裡民宿,花蓮縣吉安鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E9%82%A3%E8%A3%A1%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E5%B9%B2%E5%9F%8E%E6%9D%91%E5%90%89%E5%AE%89%E8%B7%AF%E5%85%AD%E6%AE%B5646%E5%B7%B78%E8%99%9F
18694,柯達大飯店台北松江,臺北市中山區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%9F%AF%E9%81%94%E5%A4%A7%E9%A3%AF%E5%BA%97%E5%8F%B0%E5%8C%97%E6%9D%BE%E6%B1%9F%20%E8%87%BA%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E6%9D%BE%E6%B1%9F%E8%B7%AF251%E8%99%9F
35895,好咖民宿,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%A5%BD%E5%92%96%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E5%85%AC%E8%B7%AF208%E5%B7%B715%E5%BC%8430%E8%99%9F
9396,朝日溫泉民宿,新竹縣尖石鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%9C%9D%E6%97%A5%E6%BA%AB%E6%B3%89%E6%B0%91%E5%AE%BF%20%E6%96%B0%E7%AB%B9%E7%B8%A3%E5%B0%96%E7%9F%B3%E9%84%89%E9%8C%A6%E5%B1%8F%E6%9D%914%E9%84%B032%E8%99%9F
18727,逢甲25行館,臺中市西屯區,,,,,https://www.google.com/maps/search/?api=1&query=%E9%80%A2%E7%94%B225%E8%A1%8C%E9%A4%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%B1%AF%E5%8D%80%E9%80%A2%E7%94%B2%E8%B7%AF301%E5%B7%B722%E5%BC%841%E8%99%9F%E5%8F%8A1%E8%99%9F2~6%E6%A8%93
15195,心想事成主題民宿,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%BF%83%E6%83%B3%E4%BA%8B%E6%88%90%E4%B8%BB%E9%A1%8C%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E8%A5%BF%E8%B7%AF33%E5%B7%B7123%E5%BC%842%E8%99%9F
17055,樂逸文旅-六合復興館,高雄市新興區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%A8%82%E9%80%B8%E6%96%87%E6%97%85-%E5%85%AD%E5%90%88%E5%BE%A9%E8%88%88%E9%A4%A8%20%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E5%85%AD%E5%90%88%E4%B8%80%E8%B7%AF92%E8%99%9F3-10%E6%A8%93
3985,嘉億時尚大飯店,嘉義市西區,,,,,https://www.google.com/maps/search/?api=1&query=%E5%98%89%E5%84%84%E6%99%82%E5%B0%9A%E5%A4%A7%E9%A3%AF%E5%BA%97%20%E5%98%89%E7%BE%A9%E5%B8%82%E8%A5%BF%E5%8D%80%E6%B0%B8%E5%92%8C%E9%87%8C%E5%9E%82%E6%A5%8A%E8%B7%AF860%E8%99%9F1~3%E3%80%818~12%E5%B1%A4%E6%A8%93
31110,雀客藏居新北三重水漾,新北市三重區,,,,,https://www.google.com/maps/search/?api=1&query=%E9%9B%80%E5%AE%A2%E8%97%8F%E5%B1%85%E6%96%B0%E5%8C%97%E4%B8%89%E9%87%8D%E6%B0%B4%E6%BC%BE%20%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E6%8D%B7%E9%81%8B%E8%B7%AF77%E8%99%9F2%E8%87%B317%E6%A8%93
33101,煙波大飯店花蓮太魯閣山闊館,花蓮縣新城鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E7%85%99%E6%B3%A2%E5%A4%A7%E9%A3%AF%E5%BA%97%E8%8A%B1%E8%93%AE%E5%A4%AA%E9%AD%AF%E9%96%A3%E5%B1%B1%E9%97%8A%E9%A4%A8%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E6%96%B0%E5%9F%8E%E9%84%89%E9%A0%86%E5%AE%89%E6%9D%916%E9%84%B0%E8%8D%89%E6%9E%9710%E4%B9%8B7%E8%99%9F
3017,市居民宿,花蓮縣玉里鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E5%B1%85%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E7%8E%89%E9%87%8C%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5121%E8%99%9F
30236,小逗民宿,臺東縣臺東市,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E9%80%97%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%87%BA%E6%9D%B1%E5%B8%82%E5%9C%8B%E6%B3%B0%E8%A1%97123%E8%99%9F
9142,當歸民宿,嘉義縣番路鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E7%95%B6%E6%AD%B8%E6%B0%91%E5%AE%BF%20%E5%98%89%E7%BE%A9%E7%B8%A3%E7%95%AA%E8%B7%AF%E9%84%89%E5%85%AC%E7%94%B0%E6%9D%91%E9%BE%8D%E9%A0%AD%E8%B7%AF18-4%E8%99%9F
8330,蔚藍海岸休閒SPA汽車旅館,基隆市安樂區,,,,,https://www.google.com/maps/search/?api=1&query=%E8%94%9A%E8%97%8D%E6%B5%B7%E5%B2%B8%E4%BC%91%E9%96%92SPA%E6%B1%BD%E8%BB%8A%E6%97%85%E9%A4%A8%20%E5%9F%BA%E9%9A%86%E5%B8%82%E5%AE%89%E6%A8%82%E5%8D%80%E6%AD%A6%E9%9A%86%E8%A1%9767%E8%99%9F
32650,二十五度日光民宿,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E4%BA%8C%E5%8D%81%E4%BA%94%E5%BA%A6%E6%97%A5%E5%85%89%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E5%A4%A7%E5%9F%94%E8%B7%AF81-33%E8%99%9F
20840,三石山小棧,南投縣鹿谷鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E7%9F%B3%E5%B1%B1%E5%B0%8F%E6%A3%A7%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%B9%BF%E8%B0%B7%E9%84%89%E5%92%8C%E9%9B%85%E6%9D%91%E6%84%9B%E9%84%89%E8%B7%AF2-16%E8%99%9F
9928,法托里亞民宿,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B3%95%E6%89%98%E9%87%8C%E4%BA%9E%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%9C%8B%E8%88%88%E4%B8%80%E8%A1%9718%E8%99%9F
28490,稻浪九五八民宿,臺東縣池上鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E7%A8%BB%E6%B5%AA%E4%B9%9D%E4%BA%94%E5%85%AB%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E6%B1%A0%E4%B8%8A%E9%84%89%E7%A6%8F%E6%BA%90%E6%9D%915%E9%84%B0%E4%BB%81%E6%84%9B%E8%B7%AF10%E8%99%9F
38298,T&C 民宿,宜蘭縣五結鄉,,,,,https://www.google.com/maps/search/?api=1&query=T%26C%20%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E7%B5%90%E9%84%89%E4%B8%8B%E7%A6%8F%E6%9D%B1%E8%B7%AF23-2%E8%99%9F
34005,川岸民宿二館,宜蘭縣羅東鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B7%9D%E5%B2%B8%E6%B0%91%E5%AE%BF%E4%BA%8C%E9%A4%A8%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%BE%85%E6%9D%B1%E9%8E%AE%E6%96%B0%E7%BE%A4%E5%8D%97%E8%B7%AF347%E5%B7%B782%E5%BC%841%E8%99%9F
34411,好時光電梯民宿,臺東縣臺東市,,,,,https://www.google.com/maps/search/?api=1&query=%E5%A5%BD%E6%99%82%E5%85%89%E9%9B%BB%E6%A2%AF%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%87%BA%E6%9D%B1%E5%B8%82%E5%8C%97%E5%AE%89%E8%B7%AF52%E5%B7%B7110%E8%99%9F
38512,Villa Samaya Awan 紗幔雅雲灣 A,宜蘭縣冬山鄉,,,,,https://www.google.com/maps/search/?api=1&query=Villa%20Samaya%20Awan%20%E7%B4%97%E5%B9%94%E9%9B%85%E9%9B%B2%E7%81%A3%20A%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%86%AC%E5%B1%B1%E9%84%89%E4%B8%89%E9%A0%86%E8%B7%AF37%E8%99%9F
5133,山形閣,宜蘭縣礁溪鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E5%BD%A2%E9%96%A3%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%A4%81%E6%BA%AA%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5187%E8%99%9F
777,墾丁沐林會館,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%A2%BE%E4%B8%81%E6%B2%90%E6%9E%97%E6%9C%83%E9%A4%A8%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E5%85%AC%E8%B7%AF230%E8%99%9F
2211,遇見，白居旅宿,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E9%81%87%E8%A6%8B%EF%BC%8C%E7%99%BD%E5%B1%85%E6%97%85%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E5%8C%97%E9%96%80%E8%B7%AF110%E5%B7%B715%E8%99%9F
37002,集光悠宅,南投縣集集鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E9%9B%86%E5%85%89%E6%82%A0%E5%AE%85%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%9B%86%E9%9B%86%E9%8E%AE%E6%9E%97%E5%B0%BE%E9%87%8C%E6%9E%97%E5%B0%BE%E4%B8%80%E8%A1%9723%E8%99%9F
8507,海韵閣民宿,臺東縣臺東市,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B5%B7%E9%9F%B5%E9%96%A3%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%87%BA%E6%9D%B1%E5%B8%82%E7%9F%A5%E6%9C%AC%E8%B7%AF%E4%B8%89%E6%AE%B5398%E5%B7%B737%E8%99%9F
16763,悅豪大飯店,新竹市東區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%82%85%E8%B1%AA%E5%A4%A7%E9%A3%AF%E5%BA%97%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF22%E8%99%9F
17303,台南老爺行旅,臺南市東區,,,,,https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E5%8D%97%E8%80%81%E7%88%BA%E8%A1%8C%E6%97%85%20%E8%87%BA%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9D%B1%E5%85%89%E9%87%8C1%E9%84%B0%E4%B8%AD%E8%8F%AF%E6%9D%B1%E8%B7%AF%E4%B8%80%E6%AE%B5368%E8%99%9F1%E6%A8%93%E3%80%816%E6%A8%93%E8%87%B310%E6%A8%93
32786,厝旅店,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%8E%9D%E6%97%85%E5%BA%97%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E5%8D%97%E7%81%A3%E8%B7%AF130%E8%99%9F
32042,澳漫民宿,宜蘭縣冬山鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%BE%B3%E6%BC%AB%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%86%AC%E5%B1%B1%E9%84%89%E8%A3%9C%E5%9F%8E%E8%B7%AF690%E8%99%9F
3720,臺中公園智選假日飯店,臺中市中區,,,,,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%85%AC%E5%9C%92%E6%99%BA%E9%81%B8%E5%81%87%E6%97%A5%E9%A3%AF%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82%E4%B8%AD%E5%8D%80%E8%87%AA%E7%94%B1%E8%B7%AF2%E6%AE%B594%E8%99%9F1%2C3%2C4%2C5%2C12%2C13%E6%A8%93
6858,花蓮統茂渡假莊園,花蓮縣吉安鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E8%8A%B1%E8%93%AE%E7%B5%B1%E8%8C%82%E6%B8%A1%E5%81%87%E8%8E%8A%E5%9C%92%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E7%A8%BB%E9%A6%99%E6%9D%9122%E9%84%B0%E5%90%89%E8%B1%90%E8%B7%AF%E4%BA%8C%E6%AE%B5199%E8%99%9F
27533,巧人文旅民宿,南投縣魚池鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B7%A7%E4%BA%BA%E6%96%87%E6%97%85%E6%B0%91%E5%AE%BF%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%AD%9A%E6%B1%A0%E9%84%89%E9%AD%9A%E6%B1%A0%E6%9D%91%E6%96%B0%E5%BA%97%E5%B7%B725%E4%B9%8B18%E8%99%9F
958,雲朵朵民宿,宜蘭縣羅東鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9C%B5%E6%9C%B5%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%BE%85%E6%9D%B1%E9%8E%AE%E5%8C%97%E6%8A%95%E8%A1%9770%E8%99%9F
38299,繽紛民宿,南投縣集集鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E7%B9%BD%E7%B4%9B%E6%B0%91%E5%AE%BF%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%9B%86%E9%9B%86%E9%8E%AE%E6%9E%97%E5%B0%BE%E4%B8%80%E8%A1%9721%E8%99%9F
23303,魚池櫻宴民宿,南投縣魚池鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E9%AD%9A%E6%B1%A0%E6%AB%BB%E5%AE%B4%E6%B0%91%E5%AE%BF%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%AD%9A%E6%B1%A0%E9%84%89%E9%AD%9A%E6%B1%A0%E6%9D%91%E9%AD%9A%E6%B1%A0%E8%A1%97362%E5%B7%B714%E8%99%9F
35216,大湖一品苑,苗栗縣大湖鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E6%B9%96%E4%B8%80%E5%93%81%E8%8B%91%20%E8%8B%97%E6%A0%97%E7%B8%A3%E5%A4%A7%E6%B9%96%E9%84%89%E9%9D%9C%E6%B9%96%E6%9D%915%E9%84%B0%E5%92%8C%E5%B9%B3%E8%B7%AF12%E8%99%9F
27789,呆整天民宿,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%91%86%E6%95%B4%E5%A4%A9%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E8%A5%BF%E8%B7%AF33%E5%B7%B7123%E5%BC%843%E8%99%9F
16113,牧光。角落民宿,臺東縣臺東市,,,,,https://www.google.com/maps/search/?api=1&query=%E7%89%A7%E5%85%89%E3%80%82%E8%A7%92%E8%90%BD%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%87%BA%E6%9D%B1%E5%B8%82%E5%9C%8B%E6%B3%B0%E8%A1%97113%E8%99%9F
6896,98旅店,屏東縣琉球鄉,,,,,https://www.google.com/maps/search/?api=1&query=98%E6%97%85%E5%BA%97%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E7%90%89%E7%90%83%E9%84%89%E7%9B%B8%E5%9F%94%E8%B7%AF98%E8%99%9F
1630,風尚會館,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E9%A2%A8%E5%B0%9A%E6%9C%83%E9%A4%A8%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E8%88%B9%E5%B8%86%E8%B7%AF676%E5%B7%B75-1%E8%99%9F
1458,路徒行旅-東大館,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E8%B7%AF%E5%BE%92%E8%A1%8C%E6%97%85-%E6%9D%B1%E5%A4%A7%E9%A4%A8%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%95%86%E9%87%8C4%E9%84%B0%E5%85%89%E5%BE%A9%E8%A1%9745%E8%99%9F
7275,魚雅築渡假民宿,宜蘭縣冬山鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E9%AD%9A%E9%9B%85%E7%AF%89%E6%B8%A1%E5%81%87%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%86%AC%E5%B1%B1%E9%84%89%E6%9F%AF%E6%9E%97%E6%9D%91%E5%85%89%E8%8F%AF%E4%B8%80%E8%B7%AF407%E8%99%9F
235,123會館,宜蘭縣五結鄉,,,,,https://www.google.com/maps/search/?api=1&query=123%E6%9C%83%E9%A4%A8%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E7%B5%90%E9%84%89%E5%85%AC%E5%9C%92%E4%B8%80%E8%B7%AF18%E8%99%9F
